@relation training_data

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute emotion {positive,neutral,negative}

@data
0.452906,0,0.150969,-1,0,0,0,0,0,0,0,11,neutral
0.194835,0,0.038967,-1,1,0,1,0,0,0,0,7,positive
0.428064,-0.105416,0.142688,-0.026354,0,0,0,0,0,0,0,10,neutral
0.287935,0,0.143968,-1,1,-1,1,-1,0,0,0,13,positive
0.020626,0,0.020626,-1,0,-1,0,-1,0,0,0,7,positive
0.163844,-0.070516,0.081922,-0.035258,0,0,0,0,0,0,0,1,negative
0.050028,-0.170147,0.025014,-0.085073,0,0,0,0,1,0,0,6,neutral
0.262642,-0.414728,0.065661,-0.138243,2,0,2,0,0,0,0,7,negative
0.124472,0,0.062236,-1,0,0,0,0,0,0,0,5,positive
0,-0.146914,-1,-0.073457,0,0,0,0,0,0,0,11,neutral
0.029129,-0.119319,0.014565,-0.119319,0,0,0,0,0,0,0,8,neutral
0,-0.257576,-1,-0.064394,0,0,0,0,1,0,0,5,neutral
0,0,-1,-1,0,0,0,0,0,1,0,21,neutral
0.293087,-0.833333,0.073272,-0.416667,0,-3,0,-3,0,0,0,5,negative
0.070732,-0.031934,0.023577,-0.031934,1,-2,1,-2,0,0,0,4,positive
0.382226,-0.041667,0.191113,-0.041667,0,0,0,0,0,0,0,8,neutral
0.790884,0,0.197721,-1,3,0,1,0,0,0,0,3,positive
0,-0.352542,-1,-0.176271,0,0,0,0,0,0,0,1,positive
0.878725,0,0.175745,-1,3,0,1,0,0,2,0,11,positive
0.0421,-0.436869,0.02105,-0.436869,0,-2,0,-1,0,0,0,12,positive
0.301889,0,0.150945,-1,0,0,0,0,0,0,0,11,neutral
0.08178,-0.019147,0.04089,-0.019147,0,0,0,0,0,0,0,4,positive
0.125,0,0.125,-1,0,0,0,0,0,1,0,13,neutral
0.160225,-0.069262,0.080113,-0.034631,0,0,0,0,0,0,0,1,positive
0.093199,0,0.031066,-1,0,-1,0,-1,0,0,0,6,neutral
0.198957,-0.007526,0.066319,-0.007526,3,-1,1,-1,0,0,0,5,positive
0,0,-1,-1,0,0,0,0,0,2,0,19,positive
0.106143,-0.352195,0.035381,-0.117398,0,-2,0,-1,0,2,0,6,neutral
0.12264,0,0.06132,-1,2,0,2,0,0,0,0,8,positive
0,-0.046667,-1,-0.023333,0,-1,0,-1,0,0,0,3,negative
0.229541,-0.125,0.114771,-0.125,0,-1,0,-1,0,2,0,21,positive
0.08248,0,0.08248,-1,0,0,0,0,0,3,0,23,positive
0.450291,0,0.150097,-1,0,0,0,0,0,0,0,6,negative
0.37264,-0.003844,0.18632,-0.003844,2,0,2,0,0,0,0,2,positive
0.312821,-0.241667,0.078205,-0.080556,2,0,2,0,0,1,0,20,negative
0.02486,-0.065628,0.01243,-0.021876,0,0,0,0,0,1,0,7,neutral
0,0,-1,-1,0,0,0,0,0,0,0,22,neutral
0.001812,-0.046781,0.001812,-0.02339,0,0,0,0,0,0,0,9,positive
0.041667,-0.162935,0.041667,-0.054312,0,0,0,0,0,1,0,4,positive
0.727306,0,0.181826,-1,1,0,1,0,0,1,0,15,positive
0,-0.027595,-1,-0.027595,2,0,2,0,0,0,0,11,neutral
0.092868,-0.003844,0.030956,-0.003844,1,0,1,0,0,0,0,9,neutral
0,-0.007526,-1,-0.007526,0,0,0,0,0,1,0,3,positive
0.188784,0,0.094392,-1,0,0,0,0,0,1,0,2,neutral
0.06,-0.022727,0.06,-0.022727,0,0,0,0,0,0,0,2,neutral
0.037935,-0.11,0.037935,-0.11,0,-2,0,-2,0,0,0,8,neutral
0.095208,-0.216176,0.047604,-0.054044,0,0,0,0,0,0,0,4,negative
0.093467,-0.679221,0.031156,-0.226407,0,-4,0,-2,0,0,0,4,neutral
0.157328,0,0.078664,-1,0,0,0,0,1,0,0,11,neutral
0.060262,-0.119601,0.060262,-0.039867,0,-2,0,-1,0,0,0,6,neutral
0.938846,0,0.234711,-1,5,0,1,0,0,0,0,11,positive
0.539307,-0.007526,0.269653,-0.007526,3,0,1,0,0,0,0,13,positive
0.0271,-0.225,0.0271,-0.1125,0,-1,0,-1,0,1,0,28,positive
0,0,-1,-1,2,0,2,0,0,0,0,8,neutral
0.161617,0,0.040404,-1,0,-1,0,-1,0,0,0,4,positive
0.004028,-0.06,0.004028,-0.06,1,0,1,0,0,1,0,3,positive
0,-0.069262,-1,-0.034631,1,0,1,0,0,0,0,2,positive
0.141117,0,0.070559,-1,0,0,0,0,2,1,1,23,neutral
0.40382,-0.04769,0.080764,-0.023845,4,-2,2,-2,0,0,0,8,positive
0.06,-0.625,0.06,-0.625,0,-1,0,-1,0,0,0,51,neutral
1.159611,-0.024105,0.386537,-0.024105,2,0,2,0,0,0,0,2,neutral
0.142562,-0.274622,0.142562,-0.091541,0,-3,0,-3,0,4,0,4,positive
0.151176,0,0.050392,-1,0,0,0,0,0,0,0,2,neutral
0.120919,0,0.120919,-1,0,0,0,0,1,0,0,12,neutral
0.140427,-0.083333,0.046809,-0.083333,0,-2,0,-1,0,0,0,4,negative
0.172994,-0.147727,0.172994,-0.147727,3,0,3,0,0,2,0,7,positive
0.31,0,0.155,-1,0,0,0,0,0,0,0,7,positive
0.620021,-1.010375,0.206674,-0.336792,0,0,0,0,0,3,0,5,negative
0.458333,0,0.229167,-1,1,-4,1,-1,0,1,0,6,positive
0.150128,-0.242347,0.050043,-0.242347,0,-1,0,-1,0,0,0,0,negative
0,0,-1,-1,0,0,0,0,1,1,0,15,neutral
0.244513,0,0.081504,-1,0,0,0,0,0,0,0,6,neutral
0.108428,0,0.054214,-1,0,0,0,0,0,0,0,19,neutral
0.020626,-0.274249,0.020626,-0.091416,0,-1,0,-1,0,4,0,21,positive
0.61,0,0.61,-1,3,0,1,0,0,4,0,12,positive
0.99573,-0.001974,0.199146,-0.001974,2,0,2,0,0,1,0,10,positive
0,-0.152155,-1,-0.038039,0,-1,0,-1,0,0,0,2,neutral
0,-0.1,-1,-0.1,1,0,1,0,0,1,0,5,positive
0.039909,-0.041667,0.019955,-0.041667,0,0,0,0,0,0,0,8,positive
0.27646,-0.442884,0.092153,-0.221442,0,0,0,0,0,0,0,6,neutral
0.539957,-0.028772,0.134989,-0.028772,0,-1,0,-1,2,0,0,7,neutral
0.08026,-0.03214,0.026753,-0.03214,0,0,0,0,0,0,0,11,neutral
0.642562,0,0.321281,-1,0,0,0,0,0,1,0,11,neutral
0.07572,-0.987183,0.02524,-0.246796,0,-1,0,-1,0,0,0,7,positive
0.184307,-0.625,0.092153,-0.625,0,-1,0,-1,0,3,0,5,negative
0.314618,0,0.078655,-1,0,0,0,0,0,0,0,9,positive
0.210745,-0.124048,0.105372,-0.124048,0,0,0,0,0,1,0,2,neutral
0.222585,0,0.044517,-1,0,0,0,0,0,0,0,9,neutral
0.579545,-0.102727,0.579545,-0.051364,3,0,1,0,0,1,0,8,positive
0.019284,0,0.019284,-1,0,0,0,0,1,3,1,6,neutral
0.070062,0,0.017515,-1,0,0,0,0,0,0,0,5,neutral
0.053219,-0.001249,0.053219,-0.001249,0,0,0,0,0,0,0,10,positive
1.21758,0,0.243516,-1,6,0,2,0,0,0,0,12,positive
0.065036,-0.625,0.032518,-0.625,0,0,0,0,1,0,0,22,neutral
0,-0.066176,-1,-0.066176,0,0,0,0,0,0,0,11,neutral
0.633763,-0.068182,0.633763,-0.068182,1,0,1,0,0,1,0,8,positive
0.37415,-0.041667,0.37415,-0.041667,2,0,2,0,0,0,0,16,neutral
0.61,0,0.61,-1,2,0,2,0,0,2,0,7,positive
0.032008,-0.001974,0.032008,-0.001974,0,0,0,0,0,1,0,16,positive
0.045455,-0.049193,0.045455,-0.024596,0,0,0,0,1,0,0,2,neutral
0.105909,-0.119319,0.052955,-0.119319,0,0,0,0,0,1,0,9,neutral
0.077242,-0.462667,0.038621,-0.462667,0,-2,0,-2,0,0,0,5,negative
0.254668,0,0.084889,-1,0,0,0,0,0,0,0,11,neutral
0,-0.114796,-1,-0.114796,0,0,0,0,0,0,0,6,negative
0.084843,-0.085,0.021211,-0.085,0,-2,0,-1,1,0,0,2,negative
0,0,-1,-1,0,-1,0,-1,0,0,0,3,neutral
0.409161,-0.490076,0.136387,-0.122519,0,-1,0,-1,1,0,0,10,negative
0.944728,-0.041667,0.472364,-0.041667,0,0,0,0,0,6,0,4,positive
0.348805,-0.068182,0.116268,-0.068182,2,0,2,0,0,2,0,4,positive
0.718491,-0.12991,0.239497,-0.064955,1,0,1,0,0,0,0,7,positive
1.043674,0,0.347891,-1,3,0,1,0,0,0,0,3,positive
0.264599,0,0.132299,-1,0,-1,0,-1,0,0,0,3,neutral
0.203082,-0.041667,0.050771,-0.041667,2,0,2,0,0,0,0,3,negative
0.125,-0.028936,0.125,-0.028936,0,0,0,0,0,0,0,8,neutral
0.132557,0,0.132557,-1,0,-1,0,-1,0,0,0,13,neutral
0.22719,0,0.113595,-1,0,0,0,0,0,0,0,15,neutral
0,0,-1,-1,0,0,0,0,0,0,0,11,neutral
0.213868,0,0.106934,-1,1,0,1,0,0,0,0,3,negative
0.110247,-0.15444,0.036749,-0.05148,0,-1,0,-1,0,0,0,9,neutral
0.032313,0,0.032313,-1,0,0,0,0,0,0,0,2,neutral
0.165965,-0.356123,0.082983,-0.178061,0,-1,0,-1,1,0,0,9,neutral
0.754682,-0.625,0.377341,-0.208333,1,0,1,0,0,0,0,3,negative
0.291076,-0.04364,0.145538,-0.02182,2,0,2,0,0,0,0,5,positive
0.039307,-0.537481,0.039307,-0.268741,0,-3,0,-1,0,0,0,8,negative
0,-1.278628,-1,-0.255726,0,-2,0,-1,0,0,0,3,negative
0.127412,-0.025826,0.127412,-0.025826,0,0,0,0,0,0,0,22,neutral
0.321396,0,0.321396,-1,1,0,1,0,0,0,0,5,neutral
0,0,-1,-1,0,-1,0,-1,0,0,0,9,neutral
0.687034,0,0.229011,-1,1,0,1,0,0,0,0,12,positive
0.057873,0,0.028937,-1,2,0,1,0,0,0,0,6,neutral
0.235859,-0.022727,0.117929,-0.022727,0,0,0,0,1,0,0,12,neutral
0,-0.019147,-1,-0.019147,0,0,0,0,0,0,0,5,neutral
0.874618,0,0.218654,-1,2,0,1,0,0,0,0,16,positive
0.61,-0.207176,0.61,-0.069059,2,0,2,0,0,0,0,17,neutral
0,0,-1,-1,0,0,0,0,0,3,0,16,positive
0.083333,-0.138078,0.083333,-0.069039,0,-1,0,-1,0,0,0,5,neutral
0.514903,-0.118264,0.102981,-0.118264,1,0,1,0,0,0,0,11,neutral
0.198594,-0.062006,0.066198,-0.031003,1,0,1,0,0,2,0,3,positive
0,-0.183914,-1,-0.091957,0,0,0,0,0,2,0,6,positive
0.791718,-0.046667,0.263906,-0.023333,0,-3,0,-3,0,1,0,41,positive
0.039307,0,0.039307,-1,0,0,0,0,0,4,0,50,positive
0.072993,0,0.072993,-1,2,0,2,0,1,0,0,10,positive
0,0,-1,-1,3,-1,1,-1,0,4,0,10,positive
0.566782,-0.645339,0.188927,-0.32267,0,0,0,0,0,0,0,18,negative
0.075,0,0.0375,-1,0,0,0,0,1,0,0,10,neutral
0.991837,-0.083333,0.330612,-0.083333,2,0,2,0,0,7,0,21,positive
1.027962,0,0.342654,-1,2,0,1,0,0,0,0,8,positive
0.333333,-0.041667,0.333333,-0.041667,0,0,0,0,0,0,0,5,positive
0.17567,-0.119319,0.087835,-0.119319,0,0,0,0,0,1,0,3,neutral
0.072544,-0.413959,0.024181,-0.206979,0,0,0,0,0,1,0,2,negative
0.027548,-0.007147,0.027548,-0.007147,0,-1,0,-1,0,0,0,5,neutral
0.199457,0,0.039891,-1,0,0,0,0,0,0,0,4,neutral
0.352371,0,0.088093,-1,1,0,1,0,0,2,0,7,positive
0.069728,0,0.069728,-1,0,-3,0,-3,0,0,0,4,neutral
0.103294,-0.031934,0.103294,-0.031934,0,-2,0,-2,0,0,0,7,positive
0.336168,-0.22,0.112056,-0.22,0,-1,0,-1,1,0,0,6,neutral
0.127568,0,0.063784,-1,0,-3,0,-3,0,0,0,7,neutral
0.602041,-0.630804,0.20068,-0.315402,4,-7,2,-2,0,0,0,10,negative
0.120919,0,0.120919,-1,0,0,0,0,0,1,0,13,positive
0.09535,0,0.031783,-1,0,0,0,0,0,0,0,7,neutral
0.213,-0.036733,0.0426,-0.036733,0,-1,0,-1,0,0,0,17,positive
0.094098,0,0.031366,-1,0,0,0,0,0,2,0,9,neutral
0.07937,0,0.039685,-1,0,0,0,0,0,0,0,8,neutral
0.050167,-0.632526,0.025083,-0.316263,0,0,0,0,0,0,0,9,neutral
0.012624,-0.007526,0.012624,-0.007526,1,0,1,0,0,0,0,4,positive
0.063023,-0.117216,0.031512,-0.117216,0,0,0,0,1,0,0,5,neutral
0.097019,-0.36,0.04851,-0.36,2,-1,1,-1,0,0,0,9,neutral
0.898845,-0.21949,0.299615,-0.109745,3,0,1,0,0,5,0,7,positive
0.693661,0,0.173415,-1,1,-1,1,-1,0,0,0,3,positive
0.75,-0.04,0.75,-0.04,0,0,0,0,0,0,0,5,positive
0,0,-1,-1,0,0,0,0,0,0,0,15,neutral
0.040804,-0.007526,0.020402,-0.007526,0,-4,0,-2,0,0,0,10,neutral
0.015526,0,0.007763,-1,1,0,1,0,0,1,0,4,positive
0.342256,0,0.068451,-1,0,0,0,0,0,0,0,6,neutral
0.039307,-0.5,0.039307,-0.5,0,-2,0,-2,0,0,0,2,negative
0.039307,-0.007526,0.039307,-0.007526,0,-3,0,-1,0,3,0,15,negative
0.236158,0,0.05904,-1,0,0,0,0,1,0,0,6,neutral
0.276103,-0.146914,0.092034,-0.073457,0,0,0,0,0,0,0,9,positive
0.112299,0,0.05615,-1,0,-1,0,-1,0,3,0,7,neutral
0.709258,0,0.236419,-1,2,0,2,0,0,0,0,4,positive
0.083333,0,0.083333,-1,0,0,0,0,0,1,0,4,neutral
0,0,-1,-1,0,0,0,0,0,0,0,24,neutral
0.087591,-0.184218,0.087591,-0.092109,0,0,0,0,0,0,0,2,neutral
0.158854,-0.034014,0.079427,-0.034014,0,-1,0,-1,0,2,0,22,neutral
0.39,0,0.39,-1,0,0,0,0,0,1,0,21,positive
1.131803,0,0.282951,-1,3,0,1,0,1,0,0,8,positive
0,-0.027595,-1,-0.027595,4,0,1,0,0,1,0,7,positive
0.027787,-0.028936,0.013894,-0.028936,0,0,0,0,0,0,0,7,neutral
0.633763,-0.03,0.633763,-0.03,1,0,1,0,0,0,0,0,positive
0.164234,0,0.164234,-1,1,0,1,0,0,0,0,14,neutral
0.178216,0,0.059405,-1,1,0,1,0,0,0,0,7,neutral
0.062068,-0.885,0.031034,-0.4425,0,-2,0,-1,0,0,0,2,negative
0,-0.007526,-1,-0.007526,0,0,0,0,0,0,0,15,neutral
0.074072,-0.315986,0.037036,-0.105329,0,0,0,0,0,2,0,7,neutral
0.119797,-0.301611,0.039932,-0.150805,0,-1,0,-1,0,0,0,5,neutral
0,-0.125,-1,-0.125,0,-1,0,-1,0,0,0,10,neutral
0.24852,0,0.08284,-1,2,-1,2,-1,0,0,0,5,neutral
0.704198,0,0.352099,-1,1,-1,1,-1,0,0,0,1,positive
0,-0.244164,-1,-0.081388,2,0,2,0,0,1,0,17,positive
0.11895,-0.125546,0.03965,-0.062773,0,-1,0,-1,0,0,0,8,neutral
0.090909,0,0.090909,-1,0,0,0,0,0,1,0,3,positive
0.78984,-0.75,0.26328,-0.375,0,0,0,0,0,3,0,9,positive
0.11645,-0.08,0.038817,-0.08,2,0,2,0,0,3,0,5,positive
0.395499,-0.63,0.197749,-0.315,0,0,0,0,0,2,0,11,negative
0.711097,-0.010375,0.177774,-0.010375,1,0,1,0,0,0,0,7,positive
0.263882,-0.083333,0.06597,-0.083333,1,0,1,0,1,1,0,7,positive
0.286836,-0.020339,0.071709,-0.020339,0,0,0,0,1,1,0,12,positive
0.875,-0.188581,0.875,-0.06286,0,0,0,0,0,1,0,7,neutral
0,-0.041667,-1,-0.041667,0,0,0,0,0,0,0,7,neutral
0,-0.041667,-1,-0.041667,0,0,0,0,0,4,0,10,neutral
0.305424,-0.768333,0.101808,-0.256111,1,-4,1,-1,0,0,0,10,positive
0.074714,-0.028936,0.024905,-0.028936,0,-1,0,-1,0,0,0,10,neutral
0.020626,-0.229124,0.020626,-0.076375,0,0,0,0,0,0,0,9,positive
0.004742,0,0.004742,-1,0,-2,0,-1,0,0,0,7,negative
0.364771,0,0.12159,-1,0,0,0,0,0,0,0,3,neutral
0.799726,-0.04864,0.199932,-0.016213,2,0,1,0,0,1,0,10,positive
0.136364,0,0.045455,-1,1,0,1,0,0,0,0,9,neutral
1.114711,-0.005,0.37157,-0.005,4,-3,1,-1,0,0,0,7,positive
0.854108,0,0.213527,-1,1,0,1,0,0,0,0,0,positive
0.087923,-0.208291,0.029308,-0.06943,0,-1,0,-1,0,2,0,9,neutral
0.134076,-0.243084,0.067038,-0.121542,0,0,0,0,0,0,0,5,negative
0.03447,-0.069262,0.01149,-0.034631,0,0,0,0,1,1,0,5,positive
0.022996,0,0.022996,-1,0,-2,0,-1,0,0,0,15,neutral
0,-0.730731,-1,-0.182683,0,-2,0,-1,0,0,0,6,negative
0.153384,-0.044768,0.038346,-0.014923,0,-2,0,-1,0,1,0,9,negative
1.151029,-0.125,0.287757,-0.125,6,0,3,0,0,0,0,9,positive
0.054745,-0.033757,0.054745,-0.016879,0,0,0,0,0,0,0,20,neutral
0.55303,-0.027372,0.276515,-0.027372,3,0,1,0,0,0,0,9,positive
0.867054,-1.443333,0.173411,-0.481111,0,0,0,0,0,0,0,6,negative
0,0,-1,-1,0,-3,0,-1,0,0,0,16,neutral
0.0271,-0.141667,0.0271,-0.070833,0,0,0,0,0,1,0,8,positive
0,-0.023586,-1,-0.023586,0,0,0,0,0,0,0,5,neutral
0.019284,-0.184688,0.019284,-0.092344,0,0,0,0,0,0,0,11,negative
0.012624,-0.027595,0.012624,-0.027595,0,0,0,0,0,0,0,5,negative
0.04781,0,0.023905,-1,0,-3,0,-3,0,0,0,9,neutral
0.20354,-0.03,0.10177,-0.03,0,0,0,0,0,0,0,6,negative
0.087963,-0.019185,0.029321,-0.019185,1,0,1,0,0,0,0,3,positive
0.71709,-0.062931,0.119515,-0.015733,1,0,1,0,0,0,0,8,positive
0.770367,-0.042751,0.192592,-0.042751,0,0,0,0,0,0,0,5,neutral
0.037935,-0.034385,0.037935,-0.034385,0,-5,0,-2,1,0,0,11,neutral
0.050208,0,0.050208,-1,0,0,0,0,0,0,0,18,neutral
0.037935,0,0.037935,-1,3,0,3,0,0,0,0,33,neutral
0.039307,-0.119319,0.039307,-0.119319,0,-1,0,-1,0,2,0,15,positive
0.113636,0,0.056818,-1,5,0,1,0,0,5,0,15,positive
0.123623,0,0.061811,-1,2,0,1,0,0,0,0,9,positive
0,-0.875,-1,-0.875,0,-1,0,-1,0,0,0,14,neutral
0,-0.1,-1,-0.1,0,-1,0,-1,0,0,0,26,negative
0.75,0,0.75,-1,1,-2,1,-2,0,4,0,13,positive
0.018248,0,0.018248,-1,0,-3,0,-3,0,0,0,9,neutral
0,0,-1,-1,0,0,0,0,0,0,0,7,neutral
0,-0.421619,-1,-0.421619,1,-2,1,-2,0,0,0,20,positive
0.634198,-0.089788,0.317099,-0.029929,0,0,0,0,0,0,0,10,neutral
0.018781,-0.083333,0.009391,-0.083333,0,0,0,0,2,1,0,4,neutral
0.329932,-0.050323,0.109977,-0.025161,3,-3,1,-1,0,2,0,8,positive
0.150919,-0.049193,0.075459,-0.024596,0,0,0,0,0,2,0,9,positive
0.115056,-0.041667,0.057528,-0.041667,1,0,1,0,0,1,0,10,neutral
0,0,-1,-1,0,0,0,0,0,0,0,14,positive
0.039307,-0.151515,0.039307,-0.037879,0,0,0,0,0,3,0,24,neutral
0,0,-1,-1,0,0,0,0,0,0,0,17,neutral
0.01947,-0.00189,0.009735,-0.00189,0,0,0,0,0,1,0,5,positive
0,-0.215,-1,-0.215,0,0,0,0,2,0,0,3,neutral
0.061063,-0.041667,0.061063,-0.041667,0,0,0,0,0,0,0,2,positive
0.361408,-0.693431,0.361408,-0.346715,0,0,0,0,0,0,0,5,negative
0.409861,-0.170455,0.102465,-0.170455,1,-2,1,-2,0,0,0,4,positive
0.059076,-0.215,0.019692,-0.215,0,0,0,0,2,0,0,13,neutral
0.083414,0,0.041707,-1,0,0,0,0,1,0,0,2,negative
0.047585,-0.105,0.023793,-0.0525,0,-2,0,-2,2,0,0,11,positive
0.055986,-0.242347,0.027993,-0.242347,2,-1,2,-1,0,0,0,9,negative
0,-0.106749,-1,-0.106749,0,0,0,0,0,0,0,10,positive
0,0,-1,-1,0,0,0,0,0,0,0,50,neutral
0,-0.146914,-1,-0.073457,3,0,3,0,1,0,0,0,negative
0.019353,-0.27212,0.019353,-0.27212,0,0,0,0,0,0,0,5,neutral
0.166842,-0.00491,0.055614,-0.00491,2,0,2,0,0,4,0,7,positive
0.120919,0,0.120919,-1,2,0,2,0,1,3,0,8,positive
0,0,-1,-1,0,-2,0,-2,0,2,0,8,negative
0.279689,0,0.069922,-1,0,0,0,0,0,0,0,22,neutral
0,-0.03,-1,-0.03,0,-1,0,-1,1,0,0,16,neutral
0,-0.084262,-1,-0.028087,1,0,1,0,0,0,0,2,positive
0.208333,-0.226667,0.208333,-0.113333,0,-2,0,-1,0,0,0,8,negative
0.127626,0,0.042542,-1,0,-1,0,-1,0,0,0,10,neutral
0,0,-1,-1,0,0,0,0,0,2,0,5,neutral
0.055085,-0.103673,0.018362,-0.051836,0,0,0,0,0,2,0,3,positive
0.518065,0,0.129516,-1,0,0,0,0,0,0,0,15,neutral
0,-0.003844,-1,-0.003844,0,0,0,0,0,1,0,8,neutral
0,-0.027595,-1,-0.027595,0,0,0,0,0,5,0,31,neutral
0.299042,0,0.074761,-1,0,0,0,0,0,0,0,14,neutral
0.598333,0,0.299167,-1,1,0,1,0,0,0,0,10,positive
0.063784,-0.25,0.063784,-0.25,0,-1,0,-1,0,3,0,13,positive
0.120919,0,0.120919,-1,0,-2,0,-2,1,0,0,16,negative
0.076474,0,0.038237,-1,0,0,0,0,0,0,0,7,neutral
0.147944,-0.028849,0.036986,-0.028849,0,0,0,0,0,1,0,3,negative
0.891579,0,0.297193,-1,3,-1,1,-1,1,0,0,11,positive
0.039909,-0.151459,0.019955,-0.075729,0,0,0,0,0,0,0,12,positive
0,-0.010348,-1,-0.010348,0,0,0,0,0,0,0,4,neutral
0.049003,0,0.024502,-1,0,0,0,0,3,11,2,22,neutral
0.831408,0,0.415704,-1,0,0,0,0,0,0,0,12,neutral
0,-0.418738,-1,-0.104684,0,-1,0,-1,0,0,0,9,neutral
0.301931,0,0.100644,-1,3,0,3,0,0,1,0,7,positive
0,-0.625,-1,-0.625,0,0,0,0,0,0,0,20,neutral
0.829726,-0.027595,0.165945,-0.027595,4,-1,2,-1,0,0,0,6,positive
0.333333,-0.580626,0.333333,-0.193542,0,-1,0,-1,0,0,0,2,negative
0.101228,0,0.050614,-1,0,-1,0,-1,0,0,0,11,neutral
0.040336,-0.001956,0.040336,-0.001956,0,0,0,0,0,0,0,8,neutral
0.82587,0,0.27529,-1,2,0,2,0,0,0,0,13,positive
0.176205,-0.114796,0.058735,-0.114796,0,0,0,0,0,1,0,4,positive
0.220513,-0.028653,0.055128,-0.014326,1,0,1,0,0,0,0,2,neutral
0.845845,-0.076531,0.169169,-0.076531,2,-1,1,-1,0,2,0,5,positive
0.666452,-0.138686,0.166613,-0.069343,0,0,0,0,0,0,0,5,neutral
0.148796,-0.040362,0.049599,-0.040362,0,0,0,0,0,0,0,5,negative
0.039307,-0.007526,0.039307,-0.007526,2,0,2,0,0,0,0,5,positive
0.079602,0,0.039801,-1,2,0,1,0,1,0,0,13,positive
0.039307,-0.019908,0.039307,-0.009954,0,0,0,0,0,0,0,2,positive
0.314729,-0.807595,0.157364,-0.201899,2,0,1,0,0,1,0,5,neutral
0,-0.394769,-1,-0.197384,0,-1,0,-1,2,0,0,5,negative
0.011291,-0.215,0.011291,-0.215,0,-2,0,-2,0,0,0,16,negative
0.246788,-0.044186,0.061697,-0.044186,2,0,2,0,0,0,0,9,negative
0,-0.155669,-1,-0.038917,3,0,1,0,0,0,0,23,positive
0.127412,0,0.127412,-1,0,-1,0,-1,0,0,0,13,negative
0,0,-1,-1,0,0,0,0,0,1,0,10,neutral
0.259354,-0.101856,0.259354,-0.025464,2,-1,2,-1,2,3,1,16,neutral
0.931606,-0.06,0.232902,-0.06,2,0,2,0,0,0,0,9,positive
0.089515,-0.013797,0.044757,-0.013797,0,0,0,0,0,0,0,15,neutral
0.219525,-0.042159,0.073175,-0.042159,1,0,1,0,2,1,0,15,positive
0,0,-1,-1,0,0,0,0,0,0,0,19,neutral
0,-0.068378,-1,-0.022793,0,0,0,0,3,0,0,4,neutral
0.168367,-0.007526,0.168367,-0.007526,1,0,1,0,0,0,0,4,positive
0.087714,-0.21551,0.043857,-0.107755,0,0,0,0,0,0,0,5,positive
0.121865,-0.007526,0.040622,-0.007526,1,0,1,0,0,2,0,7,positive
0.321869,0,0.10729,-1,0,-1,0,-1,0,0,0,6,neutral
0,-0.022727,-1,-0.022727,0,0,0,0,0,0,0,7,neutral
0.840909,0,0.420455,-1,0,0,0,0,0,0,0,15,neutral
0.12602,-0.570641,0.06301,-0.570641,0,-1,0,-1,0,0,0,9,positive
1.11348,0,0.55674,-1,2,0,2,0,0,0,0,5,positive
0.0271,0,0.0271,-1,0,0,0,0,1,0,0,3,neutral
0,-0.02551,-1,-0.02551,0,0,0,0,0,0,0,9,positive
0.050208,0,0.050208,-1,0,0,0,0,0,0,0,4,neutral
0.015,0,0.015,-1,0,0,0,0,0,0,0,3,neutral
0.170925,-0.823682,0.085462,-0.20592,0,-1,0,-1,0,0,0,6,neutral
0.054745,-0.860516,0.054745,-0.430258,0,0,0,0,0,0,0,7,neutral
0.76906,-0.068182,0.128177,-0.068182,3,0,1,0,0,2,0,7,positive
0.083942,0,0.083942,-1,0,0,0,0,0,0,0,10,neutral
0.28478,0,0.14239,-1,0,0,0,0,0,1,0,12,positive
0.030661,0,0.030661,-1,1,0,1,0,0,0,0,8,neutral
0,-1.051871,-1,-0.525935,1,-1,1,-1,0,0,0,5,positive
0.03641,-0.119319,0.03641,-0.119319,0,0,0,0,0,0,0,13,neutral
0.020661,0,0.020661,-1,0,-3,0,-3,0,0,0,6,negative
0,-0.041667,-1,-0.041667,0,0,0,0,0,0,0,5,neutral
0.317434,-0.041667,0.105811,-0.041667,0,0,0,0,0,2,0,8,neutral
0,-0.051577,-1,-0.025788,0,0,0,0,1,0,0,8,neutral
0.708333,-0.643248,0.354167,-0.321624,2,0,2,0,0,0,0,7,negative
0.414818,-0,0.069136,-0,1,-2,1,-2,0,6,0,10,positive
0.015,-0.578167,0.015,-0.289083,1,-1,1,-1,0,0,0,3,positive
0.224021,-0.625,0.11201,-0.625,0,0,0,0,0,0,0,6,negative
0.135735,-0.003844,0.135735,-0.003844,2,-1,1,-1,0,0,0,16,positive
0.186672,-0.22,0.046668,-0.11,0,0,0,0,0,0,0,8,positive
0.102273,-0.629156,0.102273,-0.629156,2,-1,2,-1,0,1,0,15,neutral
0.251772,0,0.062943,-1,0,0,0,0,0,0,0,5,positive
0.789307,-0.218709,0.394653,-0.072903,1,-2,1,-2,0,1,0,7,positive
0.565462,-0.125,0.141366,-0.125,0,-1,0,-1,1,3,0,5,neutral
0.109489,-0.72632,0.109489,-0.18158,1,-2,1,-1,0,1,0,5,negative
